# {
#     "command": "/media/storage/home/mariokeller/applications/MAJIQv2.3_Oct_2022/bin/voila modulize --changing-between-group-dpsi 0.02 --non-changing-between-group-dpsi 0.02 --changing-between-group-dpsi-secondary 0.01 --probability-changing-threshold 0.9 --probability-non-changing-threshold 0.5 --show-all -j 6 -d /media/storage/home/mklostermann/spezialisierung_wise22/lisa_SFPQ/modulise/SFPQ_K562_Control-SFPQ_K562_shRNA /media/storage/home/mklostermann/spezialisierung_wise22/lisa_SFPQ/build/splicegraph.sql /media/storage/home/mklostermann/spezialisierung_wise22/lisa_SFPQ/dpsi/SFPQ_K562_Control-SFPQ_K562_shRNA.deltapsi.voila",
#     "dpsi_changing_threshold": 0.02,
#     "dpsi_nonchanging_threshold": 0.5,
#     "dpsi_probability_changing_threshold": 0.9,
#     "voila_version": "2.4.dev3+g85d07819"
# }
module_id	gene_id	gene_name	seqid	strand	lsv_id	event_id	complex	module_event_combination	denovo	junction_name	junction_coord	event_non_changing	event_changing	junction_changing	SFPQ_K562_Control_median_psi	SFPQ_K562_shRNA_median_psi	SFPQ_K562_shRNA-SFPQ_K562_Control_median_dpsi	SFPQ_K562_shRNA-SFPQ_K562_Control_probability_changing	SFPQ_K562_shRNA-SFPQ_K562_Control_probability_non_changing
ENSG00000121073.15_2	ENSG00000121073.15	SLC35B1	chr17	-	ENSG00000121073.15:s:49706965-49707260	ENSG00000121073.15_2_A3_1	False	alt3^1	False	Proximal	49706334-49706965	False	False	False	0.544	0.586	0.021	0.551	0.153
ENSG00000121073.15_1	ENSG00000121073.15	SLC35B1	chr17	-	ENSG00000121073.15:t:49706965-49707260	ENSG00000121073.15_1_afe_1	False	afe^1	False	Proximal	49707068-49707730	False	False	False	0.908	0.76	-0.103	0.82	0.022
ENSG00000287861.1_1	ENSG00000287861.1	ENSG00000287861	chr13	-	ENSG00000287861.1:s:19113109-19113148	ENSG00000287861.1_1_pALE_1	False	putative_ale^1	True	Proximal	19089306-19113109	False	False	False	0.833	0.819	-0.014	0.639	0.07
ENSG00000156508.19_1	ENSG00000156508.19	EEF1A1	chr6	-	ENSG00000156508.19:s:73520910-73520992	ENSG00000156508.19_1_AI_1	True	ir^1|ale^1|afe^1|multi_exon_spanning^1	False	C1_C2_intron	73520592-73520909	False	False	False	0.904	0.977	0.042	0.682	0.104
ENSG00000121104.8_1	ENSG00000121104.8	FAM117A	chr17	-	ENSG00000121104.8:t:49722499-49722594	ENSG00000121104.8_1_CE_1	True	cassette^1|afe^2|other^1	False	C2_A	49722594-49732551	False	False	False	0.924	0.965	0.039	0.785	0.068
ENSG00000121104.8_2	ENSG00000121104.8	FAM117A	chr17	-	ENSG00000121104.8:s:49716165-49716315	ENSG00000121104.8_2_AI_1	False	ir^1	True	C1_C2_intron	49711556-49716164	False	False	False	0.114	0.067	-0.033	0.692	0.136
ENSG00000136504.13_1	ENSG00000136504.13	KAT7	chr17	+	ENSG00000136504.13:t:49811476-49811574	ENSG00000136504.13_1_CE_1	False	cassette^1	False	C2_A	49809208-49811476	False	False	False	0.879	0.826	-0.032	0.604	0.133
ENSG00000091436.17_1	ENSG00000091436.17	MAP3K20	chr2	+	ENSG00000091436.17:t:173090998-173091190	ENSG00000091436.17_1_afe_1	False	afe^1	False	Proximal	173076002-173090998	False	False	False	0.971	0.894	-0.032	0.517	0.141
ENSG00000091436.17_2	ENSG00000091436.17	MAP3K20	chr2	+	ENSG00000091436.17:s:173217115-173217250	ENSG00000091436.17_2_ale_1	False	ale^1	False	Proximal	173217250-173221150	False	False	False	0.661	0.769	0.067	0.745	0.047
ENSG00000196199.14_3	ENSG00000196199.14	MPHOSPH8	chr13	+	ENSG00000196199.14:t:19671206-19671289	ENSG00000196199.14_3_CE_1	False	cassette^1	False	C2_A	19670964-19671206	False	False	False	0.053	0.152	0.052	0.678	0.063
ENSG00000196199.14_1	ENSG00000196199.14	MPHOSPH8	chr13	+	ENSG00000196199.14:s:19646443-19647291	ENSG00000196199.14_1_AI_1	False	ir^1	True	C1_C2_intron	19647292-19648421	False	False	False	0.29	0.214	-0.042	0.667	0.081
ENSG00000196199.14_2	ENSG00000196199.14	MPHOSPH8	chr13	+	ENSG00000196199.14:s:19659201-19659289	ENSG00000196199.14_2_ale_1	False	ale^1	False	Proximal	19659289-19660939	False	False	False	0.006	0.089	0.042	0.641	0.103
ENSG00000121390.19_1	ENSG00000121390.19	PSPC1	chr13	-	ENSG00000121390.19:s:19709542-19709599	ENSG00000121390.19_1_other	True	multi_exon_spanning^1|other^1	False	J3	19705831-19709542	False	False	False	0.991	0.986	0.0	0.22	0.78
ENSG00000112697.17_1	ENSG00000112697.17	TMEM30A	chr6	-	ENSG00000112697.17:t:75265231-75265338	ENSG00000112697.17_1_CE_1	False	cassette^1	False	C2_A	75265338-75267641	False	False	False	0.992	0.941	-0.019	0.459	0.256
ENSG00000108819.11_1	ENSG00000108819.11	PPP1R9B	chr17	-	ENSG00000108819.11:s:50141269-50141373	ENSG00000108819.11_1_AI_1	False	ir^1	True	C1_C2_intron	50140360-50141268	False	True	True	0.04	0.12	0.08	0.927	0.014
ENSG00000121741.17_2	ENSG00000121741.17	ZMYM2	chr13	+	ENSG00000121741.17:s:19959859-19960026	ENSG00000121741.17_2_CE_1	False	cassette^1	False	C1_A	19960026-19970025	False	False	True	0.048	0.314	0.229	0.949	0.002
ENSG00000121741.17_1	ENSG00000121741.17	ZMYM2	chr13	+	ENSG00000121741.17:t:19959859-19960026	ENSG00000121741.17_1_A5_1	False	alt5^1	True	Proximal	19958959-19959958	False	False	False	0.575	0.397	-0.103	0.773	0.02
ENSG00000121741.17_3	ENSG00000121741.17	ZMYM2	chr13	+	ENSG00000121741.17:s:19993063-19993564	ENSG00000121741.17_3_AI_1	False	ir^1	False	C1_C2_intron	19993565-19993825	False	True	True	0.901	0.652	-0.229	0.992	0.0
ENSG00000121741.17_4	ENSG00000121741.17	ZMYM2	chr13	+	ENSG00000121741.17:s:20019547-20019963	ENSG00000121741.17_4_AI_1	True	ir^1|ale^1	True	C1_C2_intron	20019964-20024393	False	False	False	0.188	0.252	0.029	0.651	0.098
ENSG00000112701.18_1	ENSG00000112701.18	SENP6	chr6	+	ENSG00000112701.18:t:75623900-75623960	ENSG00000112701.18_1_CE_1	False	cassette^1	False	C2_A	75622858-75623900	False	False	True	0.237	0.058	-0.152	0.944	0.005
ENSG00000112701.18_2	ENSG00000112701.18	SENP6	chr6	+	ENSG00000112701.18:s:75640684-75640704	ENSG00000112701.18_2_AI_1	True	cassette^2|alt3^1|ir^1|ale^1|multi_exon_spanning^2	True	C1_C2_intron	75640705-75646510	False	False	False	0.158	0.108	-0.033	0.632	0.131
ENSG00000112701.18_3	ENSG00000112701.18	SENP6	chr6	+	ENSG00000112701.18:s:75697425-75697989	ENSG00000112701.18_3_CE_1	False	cassette^1	False	C1_A	75697517-75702645	False	False	False	0.871	0.77	-0.054	0.678	0.061
ENSG00000196586.17_1	ENSG00000196586.17	MYO6	chr6	+	ENSG00000196586.17:s:75908496-75908627	ENSG00000196586.17_1_ale_1	False	ale^1	False	Proximal	75908627-75911672	False	False	False	0.07	0.027	-0.019	0.524	0.195
ENSG00000144354.15_1	ENSG00000144354.15	CDCA7	chr2	+	ENSG00000144354.15:s:173358507-173358837	ENSG00000144354.15_1_CE_1	False	cassette^1	False	C1_A	173358837-173359255	False	False	False	0.035	0.05	0.011	0.442	0.314
ENSG00000144354.15_2	ENSG00000144354.15	CDCA7	chr2	+	ENSG00000144354.15:s:173363818-173363895	ENSG00000144354.15_2_pA3_1	False	putative_alt3^1|ir^1	False	Proximal	173363895-173364000	False	False	False	0.12	0.117	0.002	0.475	0.249
ENSG00000108826.16_1	ENSG00000108826.16	MRPL27	chr17	-	ENSG00000108826.16:s:50370032-50370099	ENSG00000108826.16_1_AI_1	True	ir^1|ale^1	False	C1_C2_intron	50368868-50370031	False	False	False	0.071	0.053	-0.011	0.44	0.364
ENSG00000165475.15_1	ENSG00000165475.15	CRYL1	chr13	-	ENSG00000165475.15:t:20431618-20432296	ENSG00000165475.15_1_afe_1	False	afe^1	False	Proximal	20432296-20439593	False	False	False	0.883	0.946	0.036	0.611	0.113
ENSG00000154920.15_1	ENSG00000154920.15	EME1	chr17	+	ENSG00000154920.15:t:50376066-50376193	ENSG00000154920.15_1_CE_1	True	cassette^1|ir^2	False	C2_A	50375983-50376066	False	False	False	0.941	0.986	0.022	0.541	0.207
ENSG00000154920.15_2	ENSG00000154920.15	EME1	chr17	+	ENSG00000154920.15:t:50378774-50378895	ENSG00000154920.15_2_CE_1	True	cassette^2|alt3^1|ir^3	False	C2_A	50378681-50378774	False	False	False	0.961	0.97	0.005	0.342	0.462
ENSG00000154920.15_3	ENSG00000154920.15	EME1	chr17	+	ENSG00000154920.15:s:50379452-50379601	ENSG00000154920.15_3_AI_1	True	ir^1|ale^1	False	C1_C2_intron	50379602-50379758	False	True	True	0.315	0.611	0.285	0.999	0.0
ENSG00000032742.18_2	ENSG00000032742.18	IFT88	chr13	+	ENSG00000032742.18:t:20663498-20663604	ENSG00000032742.18_2_CE_1	False	cassette^1	False	C2_A	20663386-20663498	False	False	False	0.045	0.086	0.02	0.511	0.162
ENSG00000032742.18_1	ENSG00000032742.18	IFT88	chr13	+	ENSG00000032742.18:s:20567138-20567256	ENSG00000032742.18_1_ale_1	True	ale^1|afe^1|multi_exon_spanning^1	False	Proximal	20567256-20567670	False	False	False	0.027	0.094	0.033	0.609	0.123
ENSG00000167107.13_1	ENSG00000167107.13	ACSF2	chr17	+	ENSG00000167107.13:t:50461633-50461686	ENSG00000167107.13_1_A5_1	False	alt5^1	False	Proximal	50461370-50461633	False	False	False	0.678	0.895	0.116	0.763	0.019
ENSG00000067057.19_1	ENSG00000067057.19	PFKP	chr10	+	ENSG00000067057.19:s:3119892-3120044	ENSG00000067057.19_1_AI_1	True	ir^3|putative_ale^2	True	C1_C2_spliced	3120044-3121603	False	False	False	0.055	0.036	-0.019	0.541	0.257
ENSG00000136444.10_2	ENSG00000136444.10	RSAD1	chr17	+	ENSG00000136444.10:s:50482091-50482456	ENSG00000136444.10_2_CE_1	False	cassette^1	False	C1_A	50482456-50482643	False	False	False	0.918	0.994	0.033	0.577	0.142
ENSG00000136444.10_3	ENSG00000136444.10	RSAD1	chr17	+	ENSG00000136444.10:s:50484029-50484642	ENSG00000136444.10_3_A5_1	False	alt5^1	False	Proximal	50484642-50484744	False	False	False	0.187	0.031	-0.081	0.743	0.032
ENSG00000136444.10_1	ENSG00000136444.10	RSAD1	chr17	+	ENSG00000136444.10:t:50482091-50482456	ENSG00000136444.10_1_AI_1	False	ir^1	True	C2_C1_intron	50480630-50482090	False	False	False	0.269	0.176	-0.052	0.697	0.058
ENSG00000132953.18_1	ENSG00000132953.18	XPO4	chr13	-	ENSG00000132953.18:t:20862717-20862858	ENSG00000132953.18_1_CE_1	False	cassette^1	False	C2_A	20862858-20862969	False	True	False	0.392	0.19	-0.139	0.803	0.013
ENSG00000132953.18_2	ENSG00000132953.18	XPO4	chr13	-	ENSG00000132953.18:s:20790462-20790580	ENSG00000132953.18_2_ale_1	True	ale^1|afe^1|multi_exon_spanning^1	False	Proximal	20788616-20790462	False	False	False	0.609	0.853	0.193	0.874	0.006
ENSG00000108848.16_1	ENSG00000108848.16	LUC7L3	chr17	+	ENSG00000108848.16:s:50736635-50737026	ENSG00000108848.16_1_CE_1	True	cassette^3|tandem_cassette^1|alt3^1|multi_exon_spanning^1	False	C1_A	50737026-50737287	False	False	True	0.739	0.562	-0.177	0.998	0.0
ENSG00000108848.16_2	ENSG00000108848.16	LUC7L3	chr17	+	ENSG00000108848.16:t:50749219-50749344	ENSG00000108848.16_2_AI_1	True	cassette^2|alt5^1|ir^7|afe^6|multi_exon_spanning^2	True	C2_C1_intron	50748459-50749218	False	False	False	0.079	0.156	0.066	0.822	0.041
ENSG00000108848.16_3	ENSG00000108848.16	LUC7L3	chr17	+	ENSG00000108848.16:s:50750501-50750694	ENSG00000108848.16_3_pA5_1	True	alt3^1|putative_alt3^1|putative_alt5^1|ir^5|multi_exon_spanning^3	False	Intron	50750695-50750723	False	False	False	0.52	0.604	0.073	0.86	0.03
ENSG00000165480.16_1	ENSG00000165480.16	SKA3	chr13	-	ENSG00000165480.16:t:21172269-21172504	ENSG00000165480.16_1_CE_2	True	cassette^2|alt5^1|ir^4|ale^4|multi_exon_spanning^3	False	C2_A	21172504-21172620	False	False	False	0.946	0.849	-0.074	0.781	0.038
ENSG00000107959.17_2	ENSG00000107959.17	PITRM1	chr10	-	ENSG00000107959.17:s:3166229-3166380	ENSG00000107959.17_2_A3_1	False	alt3^1	False	Proximal	3165527-3166229	False	False	False	0.901	0.95	0.036	0.656	0.108
ENSG00000107959.17_4	ENSG00000107959.17	PITRM1	chr10	-	ENSG00000107959.17:s:3143389-3143501	ENSG00000107959.17_4_A3_1	False	alt3^1	False	Proximal	3140812-3143389	False	False	False	0.917	0.943	0.017	0.506	0.21
ENSG00000107959.17_3	ENSG00000107959.17	PITRM1	chr10	-	ENSG00000107959.17:s:3148168-3149399	ENSG00000107959.17_3_A5_1	False	alt5^1	False	Proximal	3148063-3148168	False	False	False	0.056	0.124	0.045	0.675	0.081
ENSG00000107959.17_1	ENSG00000107959.17	PITRM1	chr10	-	ENSG00000107959.17:s:3172717-3172841	ENSG00000107959.17_1_ale_1	False	ale^1	False	Proximal	3170953-3172717	False	False	False	0.019	0.051	0.011	0.395	0.365
ENSG00000008294.22_1	ENSG00000008294.22	SPAG9	chr17	-	ENSG00000008294.22:t:51056412-51056482	ENSG00000008294.22_1_CE_1	False	cassette^1	True	C2_A	51056482-51067932	False	True	True	0.058	0.202	0.134	0.99	0.001
ENSG00000008294.22_2	ENSG00000008294.22	SPAG9	chr17	-	ENSG00000008294.22:s:51041501-51041651	ENSG00000008294.22_2_CE_1	False	cassette^1	False	C1_A	51031722-51041501	False	False	False	0.552	0.471	-0.059	0.687	0.061
ENSG00000008294.22_4	ENSG00000008294.22	SPAG9	chr17	-	ENSG00000008294.22:s:50976600-50977221	ENSG00000008294.22_4_AI_1	True	cassette^1|ir^2	True	C1_C2_intron	50975902-50976599	False	False	False	0.166	0.123	-0.031	0.634	0.143
ENSG00000008294.22_3	ENSG00000008294.22	SPAG9	chr17	-	ENSG00000008294.22:s:51021158-51021365	ENSG00000008294.22_3_AI_1	False	ir^1	True	C1_C2_intron	51020260-51021157	False	False	False	0.166	0.167	0.007	0.548	0.209
ENSG00000165487.14_1	ENSG00000165487.14	MICU2	chr13	-	ENSG00000165487.14:s:21502827-21503098	ENSG00000165487.14_1_AI_1	False	ir^1	True	C1_C2_intron	21496653-21502826	False	False	False	0.033	0.066	0.018	0.52	0.263
ENSG00000165487.14_2	ENSG00000165487.14	MICU2	chr13	-	ENSG00000165487.14:s:21496052-21496652	ENSG00000165487.14_2_pALE_1	False	putative_ale^1	True	Proximal	21495842-21496052	False	False	False	0.061	0.09	0.017	0.513	0.197
ENSG00000239672.8_1	ENSG00000239672.8	NME1	chr17	+	ENSG00000239672.8:s:51153559-51153662	ENSG00000239672.8_1_CE_1	False	cassette^1	False	C1_A	51153662-51154225	False	False	False	0.123	0.085	-0.034	0.73	0.095
ENSG00000011052.21_1	ENSG00000011052.21	NME1-NME2	chr17	+	ENSG00000011052.21:s:51153590-51153662	ENSG00000011052.21_1_CE_1	False	cassette^1	False	C1_A	51153662-51154225	False	False	False	0.123	0.085	-0.034	0.73	0.095
ENSG00000011052.21_2	ENSG00000011052.21	NME1-NME2	chr17	+	ENSG00000011052.21:s:51161160-51161272	ENSG00000011052.21_2_AI_1	False	ir^1	True	C1_C2_intron	51161273-51166826	False	False	False	0.182	0.344	0.112	0.796	0.022
ENSG00000011258.16_1	ENSG00000011258.16	MBTD1	chr17	-	ENSG00000011258.16:s:51259835-51260049	ENSG00000011258.16_1_CE_1	True	cassette^1|afe^2|multi_exon_spanning^1	False	C1_A	51259206-51259835	False	False	False	0.804	0.81	-0.014	0.629	0.067
ENSG00000011258.16_2	ENSG00000011258.16	MBTD1	chr17	-	ENSG00000011258.16:t:51206888-51207005	ENSG00000011258.16_2_CE_1	False	cassette^1	False	C2_A	51207005-51209314	False	False	False	0.073	0.113	0.024	0.591	0.114
ENSG00000011260.14_1	ENSG00000011260.14	UTP18	chr17	+	ENSG00000011260.14:s:51280389-51280479	ENSG00000011260.14_1_AI_1	False	ir^1	True	C1_C2_intron	51280480-51285244	False	False	False	0.05	0.102	0.026	0.601	0.166
ENSG00000011260.14_2	ENSG00000011260.14	UTP18	chr17	+	ENSG00000011260.14:s:51285245-51285368	ENSG00000011260.14_2_ale_1	False	ale^1	False	Proximal	51285368-51286483	False	False	False	0.118	0.109	-0.001	0.501	0.213
ENSG00000141198.16_1	ENSG00000141198.16	TOM1L1	chr17	+	ENSG00000141198.16:t:54905489-54905567	ENSG00000141198.16_1_CE_1	True	cassette^8|tandem_cassette^3|alt3^3|multi_exon_spanning^3|other^1	False	C2_A	54903792-54905489	False	False	False	0.839	0.892	0.029	0.61	0.088
ENSG00000141198.16_2	ENSG00000141198.16	TOM1L1	chr17	+	ENSG00000141198.16:s:54947261-54947353	ENSG00000141198.16_2_A3_1	False	alt3^1	False	Proximal	54947312-54949518	False	False	False	0.955	0.934	-0.012	0.469	0.271
ENSG00000144306.15_1	ENSG00000144306.15	SCRN3	chr2	+	ENSG00000144306.15:t:174399922-174400103	ENSG00000144306.15_1_CE_1	True	cassette^1|alt5^1|ale^4|multi_exon_spanning^2	False	C2_A	174398442-174399922	False	False	False	0.915	0.904	-0.007	0.471	0.244
ENSG00000144306.15_2	ENSG00000144306.15	SCRN3	chr2	+	ENSG00000144306.15:s:174399922-174400103	ENSG00000144306.15_2_CE_1	False	cassette^1	False	C1_A	174400103-174400990	False	False	False	0.97	0.995	0.002	0.244	0.698
ENSG00000166260.13_1	ENSG00000166260.13	COX11	chr17	-	ENSG00000166260.13:s:54963306-54963431	ENSG00000166260.13_1_pA3_1	False	putative_alt3^1|ir^1	False	Proximal	54962915-54963306	False	False	False	0.61	0.716	0.054	0.691	0.042
ENSG00000166260.13_2	ENSG00000166260.13	COX11	chr17	-	ENSG00000166260.13:t:54953661-54955149	ENSG00000166260.13_2_AI_1	True	ir^1|afe^1	True	C2_C1_intron	54955150-54959200	False	False	False	0.945	0.985	0.018	0.443	0.298
ENSG00000166263.13_1	ENSG00000166263.13	STXBP4	chr17	+	ENSG00000166263.13:s:54999345-54999451	ENSG00000166263.13_1_A3_1	False	alt3^1	False	Proximal	54999451-54999626	False	False	False	0.39	0.3	-0.067	0.705	0.041
ENSG00000166263.13_2	ENSG00000166263.13	STXBP4	chr17	+	ENSG00000166263.13:s:55000808-55000883	ENSG00000166263.13_2_ale_1	False	ale^1	False	Proximal	55000883-55007506	False	False	False	0.901	0.957	0.023	0.546	0.146
ENSG00000290660.1_1	ENSG00000290660.1	ENSG00000290660	chr13	-	ENSG00000290660.1:s:23941290-23941469	ENSG00000290660.1_1_A3_1	False	alt3^1	False	Proximal	23941024-23941290	False	False	False	0.175	0.125	-0.031	0.597	0.116
ENSG00000108960.9_2	ENSG00000108960.9	MMD	chr17	-	ENSG00000108960.9:s:55411257-55411417	ENSG00000108960.9_2_CE_1	False	cassette^1	False	C1_A	55407820-55411257	False	False	False	0.95	0.94	-0.006	0.492	0.213
ENSG00000108960.9_1	ENSG00000108960.9	MMD	chr17	-	ENSG00000108960.9:s:55421670-55421924	ENSG00000108960.9_1_AI_1	True	ir^2|ale^2	True	C1_C2_intron	55420534-55421669	False	False	False	0.077	0.134	0.031	0.627	0.124
ENSG00000102699.6_1	ENSG00000102699.6	PARP4	chr13	-	ENSG00000102699.6:s:24451972-24452593	ENSG00000102699.6_1_AI_1	False	ir^1	True	C1_C2_intron	24449818-24451971	False	False	False	0.092	0.13	0.028	0.623	0.125
ENSG00000102699.6_2	ENSG00000102699.6	PARP4	chr13	-	ENSG00000102699.6:s:24441846-24441968	ENSG00000102699.6_2_AI_1	False	ir^1	True	C1_C2_intron	24435475-24441845	False	False	False	0.108	0.099	-0.008	0.589	0.161
ENSG00000102699.6_3	ENSG00000102699.6	PARP4	chr13	-	ENSG00000102699.6:s:24434395-24435474	ENSG00000102699.6_3_AI_1	False	ir^1	True	C1_C2_intron	24431477-24434394	False	False	False	0.141	0.099	-0.033	0.629	0.113
ENSG00000141179.14_2	ENSG00000141179.14	PCTP	chr17	+	ENSG00000141179.14:s:55774792-55774859	ENSG00000141179.14_2_A3_1	True	alt3^1|ale^2|other^1	False	Proximal	55774859-55775311	False	True	True	0.372	0.092	-0.277	1.0	0.0
ENSG00000141179.14_1	ENSG00000141179.14	PCTP	chr17	+	ENSG00000141179.14:t:55767335-55767452	ENSG00000141179.14_1_afe_1	False	afe^1	False	Proximal	55751477-55767335	False	False	False	0.144	0.11	-0.018	0.496	0.218
ENSG00000153933.10_1	ENSG00000153933.10	DGKE	chr17	+	ENSG00000153933.10:s:56847922-56848437	ENSG00000153933.10_1_A5_1	False	alt5^1	True	Proximal	56848437-56848696	False	False	False	0.463	0.688	0.142	0.779	0.013
ENSG00000121060.19_2	ENSG00000121060.19	TRIM25	chr17	-	ENSG00000121060.19:s:56898961-56899180	ENSG00000121060.19_2_AI_1	False	ir^1	True	C1_C2_intron	56895953-56898960	False	False	False	0.098	0.068	-0.018	0.483	0.288
ENSG00000121060.19_3	ENSG00000121060.19	TRIM25	chr17	-	ENSG00000121060.19:t:56895521-56895604	ENSG00000121060.19_3_AI_1	True	ir^1|afe^1	False	C2_C1_intron	56895605-56895769	False	False	False	0.233	0.193	-0.025	0.607	0.158
ENSG00000121060.19_1	ENSG00000121060.19	TRIM25	chr17	-	ENSG00000121060.19:t:56908468-56908563	ENSG00000121060.19_1_afe_1	True	ale^1|afe^1|multi_exon_spanning^1	False	Proximal	56908563-56908747	False	False	False	0.245	0.145	-0.077	0.785	0.037
ENSG00000151849.16_2	ENSG00000151849.16	CENPJ	chr13	-	ENSG00000151849.16:s:24892643-24892869	ENSG00000151849.16_2_AI_5	True	cassette^1|ir^5|ale^2|putative_ale^3|multi_exon_spanning^2	True	C1_C2_spliced	24891495-24892643	False	False	False	0.043	0.08	0.028	0.602	0.175
ENSG00000151849.16_1	ENSG00000151849.16	CENPJ	chr13	-	ENSG00000151849.16:s:24899419-24899584	ENSG00000151849.16_1_AI_1	True	alt3^1|ir^2	True	C1_C2_intron	24892870-24899418	False	False	False	0.079	0.088	0.005	0.417	0.388
ENSG00000151849.16_3	ENSG00000151849.16	CENPJ	chr13	-	ENSG00000151849.16:s:24885276-24885386	ENSG00000151849.16_3_AI_1	True	alt3^1|ir^2	True	C1_C2_intron	24884794-24885275	False	False	False	0.179	0.14	-0.022	0.566	0.196
ENSG00000151849.16_4	ENSG00000151849.16	CENPJ	chr13	-	ENSG00000151849.16:s:24884323-24884793	ENSG00000151849.16_4_A5_1	False	alt5^1	False	Proximal	24884245-24884323	False	False	False	0.921	0.914	-0.002	0.409	0.344
ENSG00000121064.13_1	ENSG00000121064.13	SCPEP1	chr17	+	ENSG00000121064.13:s:56997014-56997135	ENSG00000121064.13_1_CE_1	True	cassette^2|alt3^1	False	C1_A	56997055-56998374	False	False	False	0.003	0.058	0.02	0.432	0.26
ENSG00000067082.15_1	ENSG00000067082.15	KLF6	chr10	-	ENSG00000067082.15:s:3784913-3785281	ENSG00000067082.15_1_AI_1	True	ir^1|ale^1	True	C1_C2_intron	3783282-3784912	False	False	False	0.033	0.053	0.01	0.488	0.308
ENSG00000067082.15_2	ENSG00000067082.15	KLF6	chr10	-	ENSG00000067082.15:s:3781641-3782214	ENSG00000067082.15_2_AI_1	True	ir^1|ale^1	False	C1_C2_intron	3780497-3781640	False	False	False	0.034	0.057	0.016	0.502	0.261
ENSG00000121057.13_1	ENSG00000121057.13	AKAP1	chr17	+	ENSG00000121057.13:t:57110025-57110158	ENSG00000121057.13_1_AI_1	True	ir^1|afe^1	True	C2_C1_intron	57108049-57110024	False	True	True	0.443	0.185	-0.21	0.941	0.003
ENSG00000139496.18_1	ENSG00000139496.18	NUP58	chr13	+	ENSG00000139496.18:s:25307806-25308137	ENSG00000139496.18_1_CE_1	False	cassette^1	False	C1_A	25307948-25309247	False	False	False	0.916	0.865	-0.033	0.644	0.119
ENSG00000139496.18_2	ENSG00000139496.18	NUP58	chr13	+	ENSG00000139496.18:s:25331357-25331558	ENSG00000139496.18_2_AI_1	True	ir^1|ale^1	False	C1_C2_intron	25331559-25336212	False	True	False	0.358	0.216	-0.117	0.888	0.014
ENSG00000153944.12_3	ENSG00000153944.12	MSI2	chr17	+	ENSG00000153944.12:s:57674918-57675126	ENSG00000153944.12_3_AI_1	True	cassette^1|ir^4	True	C1_C2_intron	57675127-57676986	False	False	False	0.144	0.178	0.012	0.564	0.195
ENSG00000153944.12_2	ENSG00000153944.12	MSI2	chr17	+	ENSG00000153944.12:s:57652099-57652161	ENSG00000153944.12_2_A3_1	False	alt3^1	False	Proximal	57652161-57674918	False	False	False	0.171	0.331	0.111	0.77	0.022
ENSG00000153944.12_1	ENSG00000153944.12	MSI2	chr17	+	ENSG00000153944.12:s:57625572-57627303	ENSG00000153944.12_1_AI_1	True	ir^2|ale^2	False	C1_C2_intron	57627304-57631790	False	False	False	0.063	0.092	0.014	0.499	0.274
ENSG00000127870.17_1	ENSG00000127870.17	RNF6	chr13	-	ENSG00000127870.17:t:26221248-26221330	ENSG00000127870.17_1_afe_1	False	afe^1	False	Proximal	26221330-26221782	False	False	False	0.251	0.256	0.008	0.552	0.155
ENSG00000136451.9_1	ENSG00000136451.9	VEZF1	chr17	-	ENSG00000136451.9:t:57982910-57983393	ENSG00000136451.9_1_afe_1	True	cassette^1|afe^2|multi_exon_spanning^1	False	Proximal	57983393-57985254	False	False	False	0.011	0.051	0.015	0.409	0.31
ENSG00000136451.9_2	ENSG00000136451.9	VEZF1	chr17	-	ENSG00000136451.9:s:57981873-57981936	ENSG00000136451.9_2_A3_1	False	alt3^1	False	Proximal	57980804-57981873	False	True	True	0.042	0.176	0.128	0.906	0.009
ENSG00000132964.13_1	ENSG00000132964.13	CDK8	chr13	+	ENSG00000132964.13:t:26349072-26349182	ENSG00000132964.13_1_CE_1	False	cassette^1	False	C2_A	26337642-26349072	False	False	False	0.964	0.987	0.005	0.309	0.517
ENSG00000132964.13_2	ENSG00000132964.13	CDK8	chr13	+	ENSG00000132964.13:s:26401269-26401347	ENSG00000132964.13_2_A3_1	False	alt3^1	False	Proximal	26401347-26401466	False	False	False	0.731	0.739	0.009	0.508	0.211
ENSG00000266086.3_1	ENSG00000266086.3	ENSG00000266086	chr17	-	ENSG00000266086.3:s:58006944-58007246	ENSG00000266086.3_1_AI_1	False	ir^1	True	C1_C2_intron	58006528-58006943	False	True	True	0.12	0.252	0.122	0.965	0.004
ENSG00000266086.3_2	ENSG00000266086.3	ENSG00000266086	chr17	-	ENSG00000266086.3:s:58006343-58006527	ENSG00000266086.3_2_AI_1	False	ir^1	True	C1_C2_intron	58005974-58006342	False	False	False	0.102	0.097	-0.006	0.51	0.284
ENSG00000266086.3_3	ENSG00000266086.3	ENSG00000266086	chr17	-	ENSG00000266086.3:s:58004923-58005973	ENSG00000266086.3_3_AI_1	False	ir^1	True	C1_C2_intron	58004002-58004922	False	False	False	0.349	0.316	-0.033	0.651	0.11
