# {
#     "command": "/media/storage/home/mariokeller/applications/MAJIQv2.3_Oct_2022/bin/voila modulize --changing-between-group-dpsi 0.02 --non-changing-between-group-dpsi 0.02 --changing-between-group-dpsi-secondary 0.01 --probability-changing-threshold 0.9 --probability-non-changing-threshold 0.5 --show-all -j 6 -d /media/storage/home/mklostermann/spezialisierung_wise22/lisa_SFPQ/modulise/SFPQ_K562_Control-SFPQ_K562_shRNA /media/storage/home/mklostermann/spezialisierung_wise22/lisa_SFPQ/build/splicegraph.sql /media/storage/home/mklostermann/spezialisierung_wise22/lisa_SFPQ/dpsi/SFPQ_K562_Control-SFPQ_K562_shRNA.deltapsi.voila",
#     "dpsi_changing_threshold": 0.02,
#     "dpsi_nonchanging_threshold": 0.5,
#     "dpsi_probability_changing_threshold": 0.9,
#     "voila_version": "2.4.dev3+g85d07819"
# }
module_id	gene_id	gene_name	seqid	strand	lsv_id	event_id	complex	denovo	reference_exon_coord	spliced_with	spliced_with_coord	junction_name	junction_coord	event_non_changing	event_changing	junction_changing	SFPQ_K562_Control_median_psi	SFPQ_K562_shRNA_median_psi	SFPQ_K562_shRNA-SFPQ_K562_Control_median_dpsi	SFPQ_K562_shRNA-SFPQ_K562_Control_probability_changing	SFPQ_K562_shRNA-SFPQ_K562_Control_probability_non_changing
ENSG00000176261.16_1	ENSG00000176261.16	ZBTB8OS	chr1	-	ENSG00000176261.16:t:32633951-32634110	ENSG00000176261.16_1_A3A5_1	True	False	32633951-32634110	E1	32634702-32634792	E2_E1_J2	32634072-32634702	False	False	False	0.06	0.066	0.002	0.321	0.501
ENSG00000132024.18_1	ENSG00000132024.18	CC2D1A	chr19	+		ENSG00000132024.18_1_A3A5_1	True	False	13919694-13919951	E2	13920557-13920668	E1_E2_J1	13919939-13920557	False	False						
ENSG00000132024.18_1	ENSG00000132024.18	CC2D1A	chr19	+		ENSG00000132024.18_1_A3A5_1	True	True	13919694-13919951	E2	13920557-13920668	E1_E2_J2	13919951-13920560	False	False						
ENSG00000132024.18_1	ENSG00000132024.18	CC2D1A	chr19	+	ENSG00000132024.18:t:13920402-13920668	ENSG00000132024.18_1_A3A5_1	True	False	13920557-13920668	E1	13919694-13919951	E2_E1_J1	13919939-13920557	False	False	False	0.197	0.245	0.039	0.653	0.091
ENSG00000132024.18_1	ENSG00000132024.18	CC2D1A	chr19	+	ENSG00000132024.18:t:13920402-13920668	ENSG00000132024.18_1_A3A5_1	True	True	13920557-13920668	E1	13919694-13919951	E2_E1_J2	13919951-13920560	False	False	False	0.153	0.151	-0.0	0.494	0.229
ENSG00000260442.7_1	ENSG00000260442.7	ATP2A1-AS1	chr16	-	ENSG00000260442.7:s:28879489-28879755	ENSG00000260442.7_1_A3A5_1	True	False	28879542-28879755	E2	28877938-28879107	E1_E2_J1	28879107-28879489	False	False	False	0.047	0.072	0.01	0.482	0.23
ENSG00000260442.7_1	ENSG00000260442.7	ATP2A1-AS1	chr16	-	ENSG00000260442.7:s:28879489-28879755	ENSG00000260442.7_1_A3A5_1	True	True	28879542-28879755	E2	28877938-28879107	E1_E2_J2	28879104-28879542	False	False	False	0.714	0.645	-0.034	0.654	0.066
ENSG00000260442.7_1	ENSG00000260442.7	ATP2A1-AS1	chr16	-		ENSG00000260442.7_1_A3A5_1	True	False	28877938-28879107	E1	28879542-28879755	E2_E1_J1	28879107-28879489	False	False						
ENSG00000260442.7_1	ENSG00000260442.7	ATP2A1-AS1	chr16	-		ENSG00000260442.7_1_A3A5_1	True	True	28877938-28879107	E1	28879542-28879755	E2_E1_J2	28879104-28879542	False	False						
ENSG00000196296.14_1	ENSG00000196296.14	ATP2A1	chr16	+	ENSG00000196296.14:s:28878861-28879116	ENSG00000196296.14_1_A3A5_1	False	True	28878861-28879116	E2	28879542-28879583	E1_E2_J1	28879104-28879542	False	False	False	0.985	0.86	-0.083	0.808	0.03
ENSG00000196296.14_1	ENSG00000196296.14	ATP2A1	chr16	+	ENSG00000196296.14:s:28878861-28879116	ENSG00000196296.14_1_A3A5_1	False	False	28878861-28879116	E2	28879542-28879583	E1_E2_J2	28879116-28879501	False	False	False	0.015	0.14	0.083	0.808	0.03
ENSG00000196296.14_1	ENSG00000196296.14	ATP2A1	chr16	+		ENSG00000196296.14_1_A3A5_1	False	True	28879542-28879583	E1	28878861-28879116	E2_E1_J1	28879104-28879542	False	False						
ENSG00000196296.14_1	ENSG00000196296.14	ATP2A1	chr16	+		ENSG00000196296.14_1_A3A5_1	False	False	28879542-28879583	E1	28878861-28879116	E2_E1_J2	28879116-28879501	False	False						
ENSG00000082014.17_2	ENSG00000082014.17	SMARCD3	chr7	-	ENSG00000082014.17:s:151240093-151240247	ENSG00000082014.17_2_A3A5_1	False	True	151240112-151240247	E2	151239624-151239752	E1_E2_J1	151239752-151240093	False	False	False	0.688	0.523	-0.092	0.742	0.023
ENSG00000082014.17_2	ENSG00000082014.17	SMARCD3	chr7	-	ENSG00000082014.17:s:151240093-151240247	ENSG00000082014.17_2_A3A5_1	False	False	151240112-151240247	E2	151239624-151239752	E1_E2_J2	151239746-151240112	False	False	False	0.312	0.477	0.092	0.742	0.023
ENSG00000082014.17_2	ENSG00000082014.17	SMARCD3	chr7	-		ENSG00000082014.17_2_A3A5_1	False	True	151239624-151239752	E1	151240112-151240247	E2_E1_J1	151239752-151240093	False	False						
ENSG00000082014.17_2	ENSG00000082014.17	SMARCD3	chr7	-		ENSG00000082014.17_2_A3A5_1	False	False	151239624-151239752	E1	151240112-151240247	E2_E1_J2	151239746-151240112	False	False						
ENSG00000058673.17_1	ENSG00000058673.17	ZC3H11A	chr1	+	ENSG00000058673.17:s:203795623-203795794	ENSG00000058673.17_1_A3A5_1	True	False	203795623-203795794	E2	203796293-203796788	E1_E2_J1	203795775-203796293	False	False	False	0.183	0.179	-0.004	0.45	0.338
ENSG00000058673.17_1	ENSG00000058673.17	ZC3H11A	chr1	+	ENSG00000058673.17:s:203795623-203795794	ENSG00000058673.17_1_A3A5_1	True	False	203795623-203795794	E2	203796293-203796788	E1_E2_J2	203795794-203796451	False	False	True	0.117	0.033	-0.081	0.967	0.006
ENSG00000058673.17_1	ENSG00000058673.17	ZC3H11A	chr1	+		ENSG00000058673.17_1_A3A5_1	True	False	203796293-203796788	E1	203795623-203795794	E2_E1_J1	203795775-203796293	False	False						
ENSG00000058673.17_1	ENSG00000058673.17	ZC3H11A	chr1	+		ENSG00000058673.17_1_A3A5_1	True	False	203796293-203796788	E1	203795623-203795794	E2_E1_J2	203795794-203796451	False	False						
ENSG00000058673.17_1	ENSG00000058673.17	ZC3H11A	chr1	+	ENSG00000058673.17:s:203795623-203795794	ENSG00000058673.17_1_A3A5_2	True	False	203795623-203795794	E2	203796451-203796788	E1_E2_J1	203795775-203796451	False	False	False	0.056	0.025	-0.025	0.602	0.209
ENSG00000058673.17_1	ENSG00000058673.17	ZC3H11A	chr1	+	ENSG00000058673.17:s:203795623-203795794	ENSG00000058673.17_1_A3A5_2	True	False	203795623-203795794	E2	203796451-203796788	E1_E2_J2	203795794-203796293	False	False	False	0.382	0.454	0.062	0.797	0.048
ENSG00000058673.17_1	ENSG00000058673.17	ZC3H11A	chr1	+		ENSG00000058673.17_1_A3A5_2	True	False	203796451-203796788	E1	203795623-203795794	E2_E1_J1	203795775-203796451	False	False						
ENSG00000058673.17_1	ENSG00000058673.17	ZC3H11A	chr1	+		ENSG00000058673.17_1_A3A5_2	True	False	203796451-203796788	E1	203795623-203795794	E2_E1_J2	203795794-203796293	False	False						
ENSG00000182004.13_1	ENSG00000182004.13	SNRPE	chr1	+	ENSG00000182004.13:s:203861599-203861743	ENSG00000182004.13_1_A3A5_1	False	False	203861599-203861743	E2	203862196-203862222	E1_E2_J1	203861713-203862196	False	False	False	0.941	0.966	0.03	0.684	0.121
ENSG00000182004.13_1	ENSG00000182004.13	SNRPE	chr1	+	ENSG00000182004.13:s:203861599-203861743	ENSG00000182004.13_1_A3A5_1	False	False	203861599-203861743	E2	203862196-203862222	E1_E2_J2	203861743-203862182	False	False	False	0.059	0.026	-0.032	0.708	0.108
ENSG00000182004.13_1	ENSG00000182004.13	SNRPE	chr1	+		ENSG00000182004.13_1_A3A5_1	False	False	203862196-203862222	E1	203861599-203861743	E2_E1_J1	203861713-203862196	False	False						
ENSG00000182004.13_1	ENSG00000182004.13	SNRPE	chr1	+		ENSG00000182004.13_1_A3A5_1	False	False	203862196-203862222	E1	203861599-203861743	E2_E1_J2	203861743-203862182	False	False						
ENSG00000291202.1_1	ENSG00000291202.1	ENSG00000291202	chr4	-	ENSG00000291202.1:s:119454226-119454655	ENSG00000291202.1_1_A3A5_1	True	False	119454246-119454655	E2	119449374-119450150	E1_E2_J1	119450150-119454551	False	False	False	0.243	0.129	-0.064	0.7	0.046
ENSG00000291202.1_1	ENSG00000291202.1	ENSG00000291202	chr4	-	ENSG00000291202.1:s:119454226-119454655	ENSG00000291202.1_1_A3A5_1	True	False	119454246-119454655	E2	119449374-119450150	E1_E2_J2	119450125-119454246	False	False	False	0.154	0.207	0.027	0.613	0.093
ENSG00000291202.1_1	ENSG00000291202.1	ENSG00000291202	chr4	-		ENSG00000291202.1_1_A3A5_1	True	False	119449374-119450150	E1	119454246-119454655	E2_E1_J1	119450150-119454551	False	False						
ENSG00000291202.1_1	ENSG00000291202.1	ENSG00000291202	chr4	-		ENSG00000291202.1_1_A3A5_1	True	False	119449374-119450150	E1	119454246-119454655	E2_E1_J2	119450125-119454246	False	False						
ENSG00000291202.1_1	ENSG00000291202.1	ENSG00000291202	chr4	-	ENSG00000291202.1:s:119454226-119454655	ENSG00000291202.1_1_A3A5_2	True	False	119454551-119454655	E2	119449374-119450150	E1_E2_J1	119450150-119454246	False	False	False	0.548	0.584	0.015	0.627	0.084
ENSG00000291202.1_1	ENSG00000291202.1	ENSG00000291202	chr4	-	ENSG00000291202.1:s:119454226-119454655	ENSG00000291202.1_1_A3A5_2	True	False	119454551-119454655	E2	119449374-119450150	E1_E2_J2	119450125-119454551	False	False	False	0.041	0.067	0.008	0.498	0.198
ENSG00000291202.1_1	ENSG00000291202.1	ENSG00000291202	chr4	-		ENSG00000291202.1_1_A3A5_2	True	False	119449374-119450150	E1	119454551-119454655	E2_E1_J1	119450150-119454246	False	False						
ENSG00000291202.1_1	ENSG00000291202.1	ENSG00000291202	chr4	-		ENSG00000291202.1_1_A3A5_2	True	False	119449374-119450150	E1	119454551-119454655	E2_E1_J2	119450125-119454551	False	False						
ENSG00000109390.13_1	ENSG00000109390.13	NDUFC1	chr4	-	ENSG00000109390.13:s:139300602-139301233	ENSG00000109390.13_1_A3A5_1	True	False	139300602-139301233	E2	139295732-139295960	E1_E2_J1	139295960-139300964	False	False	False	0.052	0.023	-0.01	0.413	0.343
ENSG00000109390.13_1	ENSG00000109390.13	NDUFC1	chr4	-	ENSG00000109390.13:s:139300602-139301233	ENSG00000109390.13_1_A3A5_1	True	True	139300602-139301233	E2	139295732-139295960	E1_E2_J2	139295956-139300602	False	False	False	0.138	0.074	-0.043	0.659	0.09
ENSG00000109390.13_1	ENSG00000109390.13	NDUFC1	chr4	-	ENSG00000109390.13:t:139295732-139295960	ENSG00000109390.13_1_A3A5_1	True	False	139295732-139295960	E1	139300602-139301233	E2_E1_J1	139295960-139300964	False	False	False	0.037	0.016	-0.004	0.302	0.542
ENSG00000109390.13_1	ENSG00000109390.13	NDUFC1	chr4	-	ENSG00000109390.13:t:139295732-139295960	ENSG00000109390.13_1_A3A5_1	True	True	139295732-139295960	E1	139300602-139301233	E2_E1_J2	139295956-139300602	False	False	False	0.102	0.051	-0.033	0.616	0.124
ENSG00000182827.9_1	ENSG00000182827.9	ACBD3	chr1	-	ENSG00000182827.9:s:226165859-226166000	ENSG00000182827.9_1_A3A5_1	False	False	226165894-226166000	E2	226164789-226164929	E1_E2_J1	226164929-226165859	False	False	False	0.947	0.977	0.019	0.509	0.244
ENSG00000182827.9_1	ENSG00000182827.9	ACBD3	chr1	-	ENSG00000182827.9:s:226165859-226166000	ENSG00000182827.9_1_A3A5_1	False	True	226165894-226166000	E2	226164789-226164929	E1_E2_J2	226164813-226165894	False	False	False	0.053	0.023	-0.019	0.509	0.244
ENSG00000182827.9_1	ENSG00000182827.9	ACBD3	chr1	-		ENSG00000182827.9_1_A3A5_1	False	False	226164789-226164929	E1	226165894-226166000	E2_E1_J1	226164929-226165859	False	False						
ENSG00000182827.9_1	ENSG00000182827.9	ACBD3	chr1	-		ENSG00000182827.9_1_A3A5_1	False	True	226164789-226164929	E1	226165894-226166000	E2_E1_J2	226164813-226165894	False	False						
ENSG00000070610.14_3	ENSG00000070610.14	GBA2	chr9	-	ENSG00000070610.14:s:35738526-35738635	ENSG00000070610.14_3_A3A5_1	False	False	35738620-35738632	E2	35738232-35738374	E1_E2_J1	35738374-35738526	False	False	True	0.931	0.787	-0.124	0.93	0.008
ENSG00000070610.14_3	ENSG00000070610.14	GBA2	chr9	-	ENSG00000070610.14:s:35738526-35738635	ENSG00000070610.14_3_A3A5_1	False	True	35738620-35738632	E2	35738232-35738374	E1_E2_J2	35738367-35738620	False	False	True	0.069	0.213	0.124	0.93	0.008
ENSG00000070610.14_3	ENSG00000070610.14	GBA2	chr9	-		ENSG00000070610.14_3_A3A5_1	False	False	35738232-35738374	E1	35738620-35738632	E2_E1_J1	35738374-35738526	False	False						
ENSG00000070610.14_3	ENSG00000070610.14	GBA2	chr9	-		ENSG00000070610.14_3_A3A5_1	False	True	35738232-35738374	E1	35738620-35738632	E2_E1_J2	35738367-35738620	False	False						
ENSG00000004700.16_1	ENSG00000004700.16	RECQL	chr12	-	ENSG00000004700.16:s:21501413-21501669	ENSG00000004700.16_1_A3A5_1	True	False	21501413-21501669	E2	21501170-21501372	E1_E2_J1	21501372-21501463	False	False	True	0.288	0.108	-0.153	0.921	0.007
ENSG00000004700.16_1	ENSG00000004700.16	RECQL	chr12	-	ENSG00000004700.16:s:21501413-21501669	ENSG00000004700.16_1_A3A5_1	True	False	21501413-21501669	E2	21501170-21501372	E1_E2_J2	21501215-21501413	False	False	True	0.247	0.521	0.245	0.941	0.002
ENSG00000004700.16_1	ENSG00000004700.16	RECQL	chr12	-		ENSG00000004700.16_1_A3A5_1	True	False	21501170-21501372	E1	21501413-21501669	E2_E1_J1	21501372-21501463	False	False						
ENSG00000004700.16_1	ENSG00000004700.16	RECQL	chr12	-		ENSG00000004700.16_1_A3A5_1	True	False	21501170-21501372	E1	21501413-21501669	E2_E1_J2	21501215-21501413	False	False						
ENSG00000004700.16_1	ENSG00000004700.16	RECQL	chr12	-	ENSG00000004700.16:s:21501413-21501669	ENSG00000004700.16_1_A3A5_2	True	False	21501481-21501669	E2	21501170-21501372	E1_E2_J1	21501372-21501463	False	False	True	0.288	0.108	-0.153	0.921	0.007
ENSG00000004700.16_1	ENSG00000004700.16	RECQL	chr12	-	ENSG00000004700.16:s:21501413-21501669	ENSG00000004700.16_1_A3A5_2	True	False	21501481-21501669	E2	21501170-21501372	E1_E2_J2	21501215-21501481	False	False	False	0.074	0.057	-0.009	0.472	0.251
ENSG00000004700.16_1	ENSG00000004700.16	RECQL	chr12	-		ENSG00000004700.16_1_A3A5_2	True	False	21501170-21501372	E1	21501481-21501669	E2_E1_J1	21501372-21501463	False	False						
ENSG00000004700.16_1	ENSG00000004700.16	RECQL	chr12	-		ENSG00000004700.16_1_A3A5_2	True	False	21501170-21501372	E1	21501481-21501669	E2_E1_J2	21501215-21501481	False	False						
ENSG00000055147.19_1	ENSG00000055147.19	FAM114A2	chr5	-	ENSG00000055147.19:s:154038293-154038747	ENSG00000055147.19_1_A3A5_1	True	False	154038388-154038434	E2	154034744-154034967	E1_E2_J1	154034967-154038293	False	False	False	0.751	0.938	0.122	0.834	0.016
ENSG00000055147.19_1	ENSG00000055147.19	FAM114A2	chr5	-	ENSG00000055147.19:s:154038293-154038747	ENSG00000055147.19_1_A3A5_1	True	False	154038388-154038434	E2	154034744-154034967	E1_E2_J2	154034946-154038388	False	False	False	0.091	0.007	-0.04	0.602	0.115
ENSG00000055147.19_1	ENSG00000055147.19	FAM114A2	chr5	-	ENSG00000055147.19:t:154034744-154034967	ENSG00000055147.19_1_A3A5_1	True	False	154034744-154034967	E1	154038388-154038434	E2_E1_J1	154034967-154038293	False	False	False	0.208	0.248	0.022	0.56	0.147
ENSG00000055147.19_1	ENSG00000055147.19	FAM114A2	chr5	-	ENSG00000055147.19:t:154034744-154034967	ENSG00000055147.19_1_A3A5_1	True	False	154034744-154034967	E1	154038388-154038434	E2_E1_J2	154034946-154038388	False	False	False	0.024	0.001	-0.002	0.245	0.695
ENSG00000013573.17_1	ENSG00000013573.17	DDX11	chr12	+		ENSG00000013573.17_1_A3A5_1	True	False	31073860-31074091	E2	31078463-31078537	E1_E2_J1	31073969-31078463	False	False						
ENSG00000013573.17_1	ENSG00000013573.17	DDX11	chr12	+		ENSG00000013573.17_1_A3A5_1	True	False	31073860-31074091	E2	31078463-31078537	E1_E2_J2	31074091-31078390	False	False						
ENSG00000013573.17_1	ENSG00000013573.17	DDX11	chr12	+	ENSG00000013573.17:t:31078390-31078537	ENSG00000013573.17_1_A3A5_1	True	False	31078463-31078537	E1	31073860-31074091	E2_E1_J1	31073969-31078463	False	False	False	0.028	0.116	0.064	0.858	0.029
ENSG00000013573.17_1	ENSG00000013573.17	DDX11	chr12	+	ENSG00000013573.17:t:31078390-31078537	ENSG00000013573.17_1_A3A5_1	True	False	31078463-31078537	E1	31073860-31074091	E2_E1_J2	31074091-31078390	False	False	False	0.564	0.57	0.003	0.573	0.139
ENSG00000115325.14_1	ENSG00000115325.14	DOK1	chr2	+		ENSG00000115325.14_1_A3A5_1	True	False	74554720-74554859	E2	74555156-74555453	E1_E2_J1	74554814-74555156	False	False						
ENSG00000115325.14_1	ENSG00000115325.14	DOK1	chr2	+		ENSG00000115325.14_1_A3A5_1	True	False	74554720-74554859	E2	74555156-74555453	E1_E2_J2	74554859-74555154	False	False						
ENSG00000115325.14_1	ENSG00000115325.14	DOK1	chr2	+	ENSG00000115325.14:t:74555132-74555453	ENSG00000115325.14_1_A3A5_1	True	False	74555156-74555453	E1	74554720-74554859	E2_E1_J1	74554814-74555156	False	False	False	0.187	0.14	-0.026	0.612	0.086
ENSG00000115325.14_1	ENSG00000115325.14	DOK1	chr2	+	ENSG00000115325.14:t:74555132-74555453	ENSG00000115325.14_1_A3A5_1	True	False	74555156-74555453	E1	74554720-74554859	E2_E1_J2	74554859-74555154	False	False	False	0.035	0.095	0.03	0.586	0.131
ENSG00000101940.18_1	ENSG00000101940.18	WDR13	chrX	+		ENSG00000101940.18_1_A3A5_1	True	False	48597492-48597652	E2	48597958-48598293	E1_E2_J1	48597614-48597958	False	False						
ENSG00000101940.18_1	ENSG00000101940.18	WDR13	chrX	+		ENSG00000101940.18_1_A3A5_1	True	True	48597492-48597652	E2	48597958-48598293	E1_E2_J2	48597652-48597956	False	False						
ENSG00000101940.18_1	ENSG00000101940.18	WDR13	chrX	+	ENSG00000101940.18:t:48597809-48598293	ENSG00000101940.18_1_A3A5_1	True	False	48597958-48598293	E1	48597492-48597652	E2_E1_J1	48597614-48597958	False	False	False	0.475	0.496	0.01	0.565	0.151
ENSG00000101940.18_1	ENSG00000101940.18	WDR13	chrX	+	ENSG00000101940.18:t:48597809-48598293	ENSG00000101940.18_1_A3A5_1	True	True	48597958-48598293	E1	48597492-48597652	E2_E1_J2	48597652-48597956	False	False	False	0.149	0.12	-0.014	0.493	0.231
ENSG00000120805.14_1	ENSG00000120805.14	ARL1	chr12	-	ENSG00000120805.14:s:101407642-101407772	ENSG00000120805.14_1_A3A5_1	False	False	101407664-101407772	E2	101405844-101405981	E1_E2_J1	101405981-101407642	False	False	False	0.882	0.962	0.066	0.845	0.031
ENSG00000120805.14_1	ENSG00000120805.14	ARL1	chr12	-	ENSG00000120805.14:s:101407642-101407772	ENSG00000120805.14_1_A3A5_1	False	True	101407664-101407772	E2	101405844-101405981	E1_E2_J2	101405980-101407664	False	False	False	0.08	0.026	-0.046	0.807	0.053
ENSG00000120805.14_1	ENSG00000120805.14	ARL1	chr12	-	ENSG00000120805.14:t:101405656-101405981	ENSG00000120805.14_1_A3A5_1	False	False	101405844-101405981	E1	101407664-101407772	E2_E1_J1	101405981-101407642	False	False	False	0.915	0.972	0.048	0.81	0.05
ENSG00000120805.14_1	ENSG00000120805.14	ARL1	chr12	-	ENSG00000120805.14:t:101405656-101405981	ENSG00000120805.14_1_A3A5_1	False	True	101405844-101405981	E1	101407664-101407772	E2_E1_J2	101405980-101407664	False	False	False	0.083	0.026	-0.048	0.819	0.048
ENSG00000115762.17_2	ENSG00000115762.17	PLEKHB2	chr2	+	ENSG00000115762.17:s:131132902-131133015	ENSG00000115762.17_2_A3A5_1	True	False	131132902-131133015	E2	131140170-131140275	E1_E2_J1	131132991-131140170	False	False	False	0.132	0.167	0.029	0.593	0.118
ENSG00000115762.17_2	ENSG00000115762.17	PLEKHB2	chr2	+	ENSG00000115762.17:s:131132902-131133015	ENSG00000115762.17_2_A3A5_1	True	False	131132902-131133015	E2	131140170-131140275	E1_E2_J2	131133015-131140167	False	False	False	0.1	0.064	-0.021	0.545	0.175
ENSG00000115762.17_2	ENSG00000115762.17	PLEKHB2	chr2	+	ENSG00000115762.17:t:131140167-131140275	ENSG00000115762.17_2_A3A5_1	True	False	131140170-131140275	E1	131132902-131133015	E2_E1_J1	131132991-131140170	False	False	False	0.132	0.168	0.028	0.59	0.121
ENSG00000115762.17_2	ENSG00000115762.17	PLEKHB2	chr2	+	ENSG00000115762.17:t:131140167-131140275	ENSG00000115762.17_2_A3A5_1	True	False	131140170-131140275	E1	131132902-131133015	E2_E1_J2	131133015-131140167	False	False	False	0.1	0.065	-0.021	0.548	0.172
ENSG00000175164.16_1	ENSG00000175164.16	ABO	chr9	-	ENSG00000175164.16:s:133262097-133262168	ENSG00000175164.16_1_A3A5_1	True	True	133262099-133262168	E2	133261318-133261556	E1_E2_J1	133261556-133262097	False	False	False	0.15	0.133	-0.005	0.564	0.186
ENSG00000175164.16_1	ENSG00000175164.16	ABO	chr9	-	ENSG00000175164.16:s:133262097-133262168	ENSG00000175164.16_1_A3A5_1	True	False	133262099-133262168	E2	133261318-133261556	E1_E2_J2	133261374-133262099	False	False	False	0.347	0.221	-0.082	0.774	0.037
ENSG00000175164.16_1	ENSG00000175164.16	ABO	chr9	-		ENSG00000175164.16_1_A3A5_1	True	True	133261318-133261556	E1	133262099-133262168	E2_E1_J1	133261556-133262097	False	False						
ENSG00000175164.16_1	ENSG00000175164.16	ABO	chr9	-		ENSG00000175164.16_1_A3A5_1	True	False	133261318-133261556	E1	133262099-133262168	E2_E1_J2	133261374-133262099	False	False						
ENSG00000257767.3_1	ENSG00000257767.3	ENSG00000257767	chr12	+	ENSG00000257767.3:s:111789823-111789934	ENSG00000257767.3_1_A3A5_1	False	True	111789823-111789934	E2	111790482-111790562	E1_E2_J1	111789887-111790482	False	False	False	0.017	0.096	0.066	0.893	0.022
ENSG00000257767.3_1	ENSG00000257767.3	ENSG00000257767	chr12	+	ENSG00000257767.3:s:111789823-111789934	ENSG00000257767.3_1_A3A5_1	False	False	111789823-111789934	E2	111790482-111790562	E1_E2_J2	111789934-111790434	False	False	False	0.983	0.904	-0.066	0.893	0.022
ENSG00000257767.3_1	ENSG00000257767.3	ENSG00000257767	chr12	+		ENSG00000257767.3_1_A3A5_1	False	True	111790482-111790562	E1	111789823-111789934	E2_E1_J1	111789887-111790482	False	False						
ENSG00000257767.3_1	ENSG00000257767.3	ENSG00000257767	chr12	+		ENSG00000257767.3_1_A3A5_1	False	False	111790482-111790562	E1	111789823-111789934	E2_E1_J2	111789934-111790434	False	False						
ENSG00000111275.13_2	ENSG00000111275.13	ALDH2	chr12	+	ENSG00000111275.13:s:111789823-111789934	ENSG00000111275.13_2_A3A5_1	False	True	111789823-111789934	E2	111790482-111790562	E1_E2_J1	111789887-111790482	False	False	False	0.017	0.096	0.066	0.893	0.022
ENSG00000111275.13_2	ENSG00000111275.13	ALDH2	chr12	+	ENSG00000111275.13:s:111789823-111789934	ENSG00000111275.13_2_A3A5_1	False	False	111789823-111789934	E2	111790482-111790562	E1_E2_J2	111789934-111790434	False	False	False	0.983	0.904	-0.066	0.893	0.022
ENSG00000111275.13_2	ENSG00000111275.13	ALDH2	chr12	+		ENSG00000111275.13_2_A3A5_1	False	True	111790482-111790562	E1	111789823-111789934	E2_E1_J1	111789887-111790482	False	False						
ENSG00000111275.13_2	ENSG00000111275.13	ALDH2	chr12	+		ENSG00000111275.13_2_A3A5_1	False	False	111790482-111790562	E1	111789823-111789934	E2_E1_J2	111789934-111790434	False	False						
ENSG00000089094.20_3	ENSG00000089094.20	KDM2B	chr12	-	ENSG00000089094.20:s:121444449-121444536	ENSG00000089094.20_3_A3A5_1	False	True	121444450-121444536	E2	121444012-121444280	E1_E2_J1	121444280-121444449	False	False	False	0.083	0.112	0.013	0.51	0.205
ENSG00000089094.20_3	ENSG00000089094.20	KDM2B	chr12	-	ENSG00000089094.20:s:121444449-121444536	ENSG00000089094.20_3_A3A5_1	False	False	121444450-121444536	E2	121444012-121444280	E1_E2_J2	121444272-121444450	False	False	False	0.917	0.888	-0.013	0.51	0.205
ENSG00000089094.20_3	ENSG00000089094.20	KDM2B	chr12	-		ENSG00000089094.20_3_A3A5_1	False	True	121444012-121444280	E1	121444450-121444536	E2_E1_J1	121444280-121444449	False	False						
ENSG00000089094.20_3	ENSG00000089094.20	KDM2B	chr12	-		ENSG00000089094.20_3_A3A5_1	False	False	121444012-121444280	E1	121444450-121444536	E2_E1_J2	121444272-121444450	False	False						
ENSG00000112640.16_1	ENSG00000112640.16	PPP2R5D	chr6	+		ENSG00000112640.16_1_A3A5_1	False	False	43006463-43006679	E2	43006934-43007110	E1_E2_J1	43006606-43006934	False	False						
ENSG00000112640.16_1	ENSG00000112640.16	PPP2R5D	chr6	+		ENSG00000112640.16_1_A3A5_1	False	False	43006463-43006679	E2	43006934-43007110	E1_E2_J2	43006679-43006911	False	False						
ENSG00000112640.16_1	ENSG00000112640.16	PPP2R5D	chr6	+	ENSG00000112640.16:t:43006911-43007110	ENSG00000112640.16_1_A3A5_1	False	False	43006934-43007110	E1	43006463-43006679	E2_E1_J1	43006606-43006934	False	False	True	0.029	0.142	0.1	0.948	0.007
ENSG00000112640.16_1	ENSG00000112640.16	PPP2R5D	chr6	+	ENSG00000112640.16:t:43006911-43007110	ENSG00000112640.16_1_A3A5_1	False	False	43006934-43007110	E1	43006463-43006679	E2_E1_J2	43006679-43006911	False	False	True	0.968	0.856	-0.1	0.942	0.008
ENSG00000111325.16_2	ENSG00000111325.16	OGFOD2	chr12	+	ENSG00000111325.16:s:122977981-122978199	ENSG00000111325.16_2_A3A5_1	True	False	122977981-122978199	E2	122978442-122978569	E1_E2_J1	122978091-122978442	False	False	False	0.012	0.028	0.003	0.278	0.634
ENSG00000111325.16_2	ENSG00000111325.16	OGFOD2	chr12	+	ENSG00000111325.16:s:122977981-122978199	ENSG00000111325.16_2_A3A5_1	True	False	122977981-122978199	E2	122978442-122978569	E1_E2_J2	122978199-122978360	False	False	False	0.059	0.017	-0.02	0.499	0.275
ENSG00000111325.16_2	ENSG00000111325.16	OGFOD2	chr12	+	ENSG00000111325.16:t:122978360-122978569	ENSG00000111325.16_2_A3A5_1	True	False	122978442-122978569	E1	122977981-122978199	E2_E1_J1	122978091-122978442	False	False	False	0.02	0.053	0.014	0.442	0.283
